id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен
4232059,5,спасибо 🌹,,,,,
4231772,5,звонки не поступают при звонке,,,,,
4231596,5,спасибо!,,,,,
4231359,5,спасибо за быстроту,,,,,
4231245,5,специалист оперативно устранил поломку! очень доволен и благодарим за оперативность). специалисту выписать премию),,,,,
4231171,5,отличный мастер,,,,,
4231128,5,"быстро отреагировали, достаточно быстро устранили течь. вечером сантехник ещё раз пришёл удостовериться, что все в порядке. спасибо",,,,,
4231026,5,"да, спасибо! дверь починили.",,,,,
4230857,5,спасибо,,,,,
4230835,5,оперативно!,,,,,
4230799,5,спасибо. счетчик заработал,,,,,
4230769,5,"отличная работа! быстро, качественно, аккуратно. спасибо большое)",,,,,
4230767,5,"спасибо, быстро и оперативно!!!",,,,,
4230424,5,счёт на 500 р все ещё в личном кабинете,,,,,
4230360,5,спасибо за оперативность! все настроено,,,,,
4230300,5,спасибо,,,,,
4230075,5,вчера мне сказали несколько диспетчеров что заявки не было о протечке с моего жк,,,,,
4229868,5,всё оперативно исправили. молодцы.,,,,,
4229707,5,"прильи быстро, спасибо",,,,,
4229581,5,спасибо!,,,,,
4229497,5,спасибо большое ! оперативно помогли решить вопрос .,,,,,
4229412,5,оперативно решили вопрос.,,,,,
4229330,5,ок. спасибо,,,,,
4229267,5,спасибо),,,,,
4229242,5,хороший мужчина консультировал,,,,,
4229169,5,очень удобно,,,,,
4229078,5,спасибо большое 😊. с уважением евгений!),,,,,
4228897,5,сантехники приехали оперативно и устранили протечку в смесителе.  спасибо!,,,,,
4228835,5,спасибо,,,,,
4228815,5,спасибо вам,,,,,
4228768,5,"специалист отличный, вежливый и быстро сделал, я очень довольна.",,,,,
4228673,5,"оперативно, спасибо!",,,,,
4228577,5,спасибо!,,,,,
4228524,5,все работает как надо! спасибо!,,,,,
4228491,5,"быстро решили проблему , электрики пришли почти сразу после заявки , спасибо, большое",,,,,
4228481,5,здравствуйте! спасибо огромное специалистам за быстрый ответ и решение нашей проблемы!,,,,,
4228457,5,"спасибо мастеру, все быстро сделал",,,,,
4228411,5,оперативно и быстро! супер всегда бы так,,,,,
4228322,5,спасибо,,,,,
4228315,5,молодцы спасибо,,,,,
4228313,5,устное разрешение на установку кодового замка получено.после установки сообщим код в управляющую компанию.спасибо,,,,,
4228280,5,детализация предоставлена с 06.2024 была закащана с 01.2024. просьба выдать на все месяцы 2024 года,,,,,
4228161,5,спасибо за оперативность),,,,,
4228059,5,спасибо за оперативность!,,,,,
4227944,5,слишком часто ломаются лифты!,,,,,
4227942,5,слишком часто ломаются лифты,,,,,
4227915,5,все замечательно,,,,,
4227850,5,спасибо большое за помощь в решении вопроса.,,,,,
4227759,5,"на этот раз быстро отключили, спасибо!",,,,,
4227749,5,спасибо за оперативный ответ,,,,,
4227554,5,"оценка за оперативность — отлично, за уборку — хорошо. спасибо!",,,,,
4227515,5,👍👍👍👍👍👍👍👍👍👍👍👍,,,,,
4227511,5,благодарю за оперативность.,,,,,
4227504,5,спасибо!,,,,,
4227480,5,"приходила в ук мне сказали за деньги купить себе новый ключ, на каком основании? выдали не рабочие и теперь платя 2500 за домофон я ещё и ключи должна покупать, соседям дали бесплатно",,,,,
4227323,5,спасибо большое!!!!,,,,,
4227268,5,оперативно!спасибо!,,,,,
4227035,5,огромное спасибо! вопрос был решен быстро! специалист профессионал в своем деле!,,,,,
4226978,5,починили,,,,,
4226802,5,"спасибо, что быстро отреагировали. проблема решена.",,,,,
4226795,5,"спасибо, оперативно",,,,,
4226768,5,"спасибо большое
оперативно",,,,,
4226734,5,"приятно удивлена. вопрос решился менее чем за сутки! спасибо, так красиво теперь и ничего не отравляет воздух и не портит вид!!",,,,,
4226718,5,все прекрасно спасибо,,,,,
4226715,5,спасибо,,,,,
4226706,5,"спасибо, всё быстро устранено",,,,,
4226692,5,"здорово что подсказали, не за что бы сам не догадался.",,,,,
4226689,5,спасибо!,,,,,
4226672,5,спасибо за оперативность.,,,,,
4226652,5,спасибо куприянову и.и.!!!,,,,,
4226642,5,большое спасибо!!,,,,,
4226636,5,спасибо большое что есть специалисты в ук которым небезразлично!! спасибо куприянову и.и.,,,,,
4226500,5,👍👍👍,,,,,
4226465,5,сами устранили,,,,,
4226443,5,быстро исправили причину шума щитка. спасибо за оперативность,,,,,
4226268,5,"спасибо большое за разъяснения,теперь все ясно и понятно.",,,,,
4226194,5,спасибо,,,,,
4226175,5,оперативно отреагировали быстро сделали спасибо,,,,,
4226089,5,"спасибо,скажите пожалуйста,на андроид откуда можно скачать данное приложение? не получается,пишет,что не поддерживается",,,,,
4226052,5,молодцы,,,,,
4225989,5,спасибо за скорость работы 👍,,,,,
4225869,5,спасибо большое!,,,,,
4225811,5,"стулья привезли, а зеркало нет.",,,,,
4225753,5,сантехник пришёл всё сделал,,,,,
4225724,5,спасибо! александр все оперативно выполнил. очень внимательно и уважительно исполнил заказ.,,,,,
4225701,5,отлично!,,,,,
4225682,5,спасибо большое,,,,,
4225669,5,супер!,,,,,
4225658,5,спасибо ❤️,,,,,
4225635,5,"спасибо, жду перерасчет .",,,,,
4225626,5,"очень оперативно решили вопрос, спасибо!",,,,,
4225624,5,оперативно ),,,,,
4225575,5,красавчеги!,,,,,
4225568,5,спасибо,,,,,
4225435,5,спасибо! все устранено!,,,,,
4225323,5,"отлично, спасибо!",,,,,
4225170,5,пришли очень оперативно !,,,,,
4225103,5,мы сами устранили,,,,,
4225040,5,отличный аккуратный специалист.,,,,,
4225032,5,"всё было сделано быстро и качественно, огромное спасибо мастеру",,,,,
4224936,5,супер мастер,,,,,
4224874,5,мерси!,,,,,
4224777,5,оперативно! спасибо!,,,,,
4224703,5,спасибо большое за решение вопроса.,,,,,
4224664,5,"спасибо, всё исправили",,,,,
4224554,5,спасибо! все поняла,,,,,
4224482,5,"жаль не с первого раза, звонков 8",,,,,
4224362,5,спасибо за оперативность,,,,,
4224172,5,отлично,,,,,
4224118,5,"просьба очищать своевременн, не дожидаясь заявок",,,,,
4224033,5,"мастер отключил колонку оповещения от сети, пищать перестала , но и оповещать не будет",,,,,
4224005,5,нашли причину,,,,,
4223977,5,"оперативно, удобно!",,,,,
4223959,5,все отлично! выявили проблему.,,,,,
4223869,5,"спасибо большое!!! всё очень оперативно! приятно, когда нас слышат и понимают. всего доброго!",,,,,
4223859,5,всю ночь стоят палеты и стеллажи у подъезда,,,,,
4223852,5,хорошо,,,,,
4223800,5,ответа на вопрос нет,,,,,
4223719,5,благодарю вас,,,,,
4223709,5,благодарю,,,,,
4223661,5,"сантехник пришел в день об обращения, вопрос решен на месте, спасибо за оперативность.",,,,,
4223612,5,спасибо за оперативность,,,,,
4223587,5,быстро! спасибо!,,,,,
4223554,5,благодарю,,,,,
4223388,5,"оперативно заменили и опломбировали, спасибо!",,,,,
4223350,5,спасибо,,,,,
4223285,5,классно,,,,,
4223272,5,ремонтные работы по данной заявке выполнены в полном объеме и в кратчайшие сроки.,,,,,
4223241,5,всё сделали хорошо и быстро.,,,,,
4223217,5,благодарю за оперативность!,,,,,
4223153,5,мне нужно присутствовать при съеме контрольных показаний? счетчики все в коридоре. возможно вызов в выход дни?,,,,,
4223144,5,спасибо!,,,,,
4223142,5,быстро и оперативно помогли решить вопрос!,,,,,
4223135,5,большое спасибо!,,,,,
4223029,5,"спасибо, быстро освободили",,,,,
4222990,5,спасибо.,,,,,
4222976,5,спасибо.,,,,,
4222957,5,"электрик смог настроить свет в коридоре удаленно. с помощью отключения электричества в квартире. правда, после этого снова отвалился интернет и снова в пятницу придет монтажник настраивать роутер. а после прошлого посещения монтажника свет в коридоре и закончился...",,,,,
4222953,5,спасибо за оперативность.,,,,,
4222905,5,спасибо !,,,,,
4222777,5,"тяп-ляп, ну ладно, тут везде так",,,,,
4222690,5,"спасибо, вижу счетчики в приложении",,,,,
4222643,5,"сергей настоящий профи! все четко и по делу, очень рада, что именно ему досталась наша заявка, спасибо!",,,,,
4222607,5,"очень вежливый, контактный мастер. только положительные впечатления от подхода к работе и ее выполнению.",,,,,
4222565,5,а кто заявку подавал? я не подвала. или это автоматически,,,,,
4222446,5,профессионал. все решили.,,,,,
4222362,5,спасибо мастеру за работу,,,,,
4222340,5,сантехник андрей качественно выполнил свою работу.,,,,,
4222299,5,быстрое решение. спасибо руслану,,,,,
4222276,5,"всё отлично, решили всё)",,,,,
4222274,5,не вписан ещё один человек,,,,,
4222152,5,спасибо,,,,,
4222082,5,"спасибо, за быстрое решение",,,,,
4222023,5,спасибо большое за помощь,,,,,
4221960,5,спасибо большое 🙂👍👍👍,,,,,
4221927,5,очень часто ломается.,,,,,
4221918,5,благодарю!,,,,,
4221917,5,"спасибо, очень быстро решили вопрос по заявке!",,,,,
4221841,5,спасибо,,,,,
4221834,5,спасибо!,,,,,
4221810,5,супер!,,,,,
4221772,5,"где можно посмотреть прайс на услуги ваших электриков? что за инкогнито цены, которые мне потом озвучивают?",,,,,
4221569,5,"надо что то делать, родители говорят что больше не придут в гости, потому что лифт постоянно не работает!",,,,,
4221567,5,"ну надо что то делать... как быть дальше, если постоянно лифт выходит из строя!",,,,,
4221565,5,"давайте уде чинить грузовой лифт, его про отключили и не чинят, очередь га лифт. и пассажирский лифт ломается раз в два дня..... делайте уже что нибудь,  .  ...... ......",,,,,
4221523,5,все ок,,,,,
4221478,5,супер спасибо,,,,,
4221447,5,быстро отреагировали!,,,,,
4221334,5,"сняла одну звезду за молчаливое закрытие заявки. 
а так, действительно, пришла домой, свет уже был.",,,,,
4221099,5,не отображаются счета на оплату,,,,,
4221077,5,"большое спасибо, все починили очень оперативно!",,,,,
4220907,5,все отлично спасибо,,,,,
4220888,5,очень оперативно.,,,,,
4220856,5,"благодарю ростислава, быстро и качественно заменил резинку манжету в стиральной машине.",,,,,
4220842,5,спасибо большое,,,,,
4220791,5,спасибо большое,,,,,
4220642,5,"прекрасный мастер. все оперативно решил, благодарю !",,,,,
4220586,5,спасибо за быстрое реагирование,,,,,
4220445,5,"здравствуйте, когда будет видна оплата? платили по реквизитам",,,,,
4220372,5,спасибо за оперативность за быструю обратную связь,,,,,
4220321,5,сегодня после обеда буду по данному адрпесу прошу электрика связаться со мной,,,,,
4220220,5,"быстро, оперативно, сотрудник прибыл как по таймеру. спасибо!",,,,,
4220012,5,"долго ехали, сигнализация орала несколько часов. невозможно нормально работать и жить, когда под ухом без перерыва несколько часов голосит сигнализация",,,,,
4219996,5,благодарю! вопрос был оперативно решен,,,,,
4219798,5,оперативно и качественно!,,,,,
4219789,5,"все четко сделал,",,,,,
4219754,5,"доводчик заменили в тот же день, спасибо.",,,,,
4219670,5,быстро и качественно,,,,,
4219646,5,счет оплачен ! квитанция выслана  вам в чате,,,,,
4219625,5,оперативно все исправили.,,,,,
4219518,5,"спасибо мастеру, починил всё быстро и профессионально,  поставил новый доводчик. дверь теперь закрывается, теплопотерь нет.",,,,,
4219512,5,спасибо за оперативный ответ!,,,,,
4219489,5,"спасибо большое что услышали, убрали возле 38/1 мусор.теперь хоть рядом с банками бросать не будут люди мусор!",,,,,
4219487,5,спасибо👍,,,,,
4219427,5,"за оперативность, спасибо большое",,,,,
4219422,5,"огромное спасибо, специалистам!",,,,,
4219378,5,электрик все отлично объяснил и помог устранить проблему. очень профессионально. молодец.,,,,,
4219364,5,"хоть фото не этого места, но подтверждаю что работа выполнена и главное выполнена оперативно.",,,,,
4219359,5,"было бы удобнее, если сразу дали ссылку или название раздела, где эту заявку оформить. потому что в приложении очень неудобно искать, где подать эту заявку. чёрт ногу сломит",,,,,
4219330,5,всё отлично,,,,,
4219311,5,спасибо,,,,,
4219271,5,спасибо! оперативно получены по электронной почте.,,,,,
4219270,5,благодарю за быстрый ответ,,,,,
4219268,5,большое спасибо за оперативную работу!!!,,,,,
4219232,5,моя ошибка,,,,,
4219218,5,"оперативно, большое спасибо",,,,,
4219188,5,спасибо за оперативность,,,,,
4219139,5,"зеркало не было подключено к проводке пои замене в прошлом году, что теперь делать не известно? заведу новую заявку на замену зеркала",,,,,
4219067,5,"очень оперативно, спасибо большое!",,,,,
4218988,5,"прошу  перенести урну от подъезда, чтобы у людей не было собоазна поставить туда свой бытовой мусор",,,,,
4218908,5,электрик справился с проблемой за 5минут молодец,,,,,
4218859,5,очень оперативно решили проблему и восстановили освещение в холле.,,,,,
4218841,5,спасибо,,,,,
4218817,5,большое спасибо быстро исправили,,,,,
4218759,5,лифт работает,,,,,
4218754,5,большое спасибо очень быстро исправили,,,,,
4218747,5,ответ получен на один вопрос из двух. второй вопрос просто проигнорирован,,,,,
4218724,5,"замечательный сантехник , который правда помогает,очень приятный и воспитанный мужчина",,,,,
4218607,5,"больше спасибо!
всё работает.",,,,,
4218476,5,"ничего не выполнено!
не пишите х......!!!!!!!
подобный бардак как в ук пригорода вижу впервые!",,,,,
4218453,5,спасибо большое электрику 🙏,,,,,
4218409,5,сделанно не аккуратно.торчат резинки .,,,,,
4218310,5,подача тепла возобновилась в короткие сроки,,,,,
4218282,5,благодарю за оперативность проведённой работы!,,,,,
4218253,5,прогресс,,,,,
4218217,5,хорошо,,,,,
4218135,5,оперативно проведена консультация и проблема была устранена. огромное спасибо.,,,,,
4218084,5,спасибо),,,,,
4218027,5,спасибо большое. оперативно устранили течь по стояку в ванной.,,,,,
4218008,5,"сумма, которую я должна заплатить за коммунальные услуги сохранилась (34 384,14 рублей). когда данная сумма уменьшится на перенесенную (7 413,53 рублей)и",,,,,
4218004,5,какой акт выполненных работ мы должны предоставить?ремонт делали сами....,,,,,
4217998,5,спасибо вам огромное!!!!,,,,,
4217911,5,"я звонила и сообщила, что мне нужен перерасчет, так как в декабре прошло 3 оплаты на сумму больше 30000,  3 оплаты",,,,,
4217853,5,спасибо,,,,,
4217792,5,спасибо за оперативность ❤️,,,,,
4217747,5,спасибо!,,,,,
4217635,5,"спасибо, за быструю реакцию и решение проблемы",,,,,
4217631,5,"быстро отреагировали, спасибо",,,,,
4217613,5,спасибо огромное!,,,,,
4217568,5,а можно фото акта скинуть ?,,,,,
4217525,5,"спасибо валерию. все сделал хорошо. 
маленький минус, что долго шли. 
была бы течь более сильной, то за 2,5 часа ... 
но я думаю, что это проблема обработки заявки. ему не сразу передали! примите во внимание. плохо, что нет прямого аварийного телефона непосредственно в живи в рыбацком. звонишь через десятые руки...",,,,,
4217490,5,отлично! так бы по всем сервисам исполнялось бы. чётко и быстро.,,,,,
4217486,5,"очень отзывчивый, профи своего дела!!",,,,,
4217417,5,"очень удобный сервис, но пока ещё выясняем",,,,,
4217383,5,"за ноябрь оплата была, куда могу выслать подтверждающие документы ?",,,,,
4217322,5,"спасибо, игорь!",,,,,
4217311,5,быстро и качественно,,,,,
4217286,5,"спасибо большое, все сделали отлично!",,,,,
4217169,5,супер быстро,,,,,
4217145,5,"всё убрали, спасибо",,,,,
4217093,5,"качественно,быстро",,,,,
4216980,5,установили быстро и хорошо). спасибо.,,,,,
4216923,5,"все отлично, спасибо",,,,,
4216813,5,спасибо что так быстро починили дверь,,,,,
4216758,5,очень понравилась работа игоря.,,,,,
4216642,5,отлично!!!! быстро отреагировали. всё работает!!!!!!,,,,,
4216611,5,спасибо,,,,,
4216589,5,спасибо,,,,,
4216586,5,спасибо за оперативность,,,,,
4216360,5,"сделано, спасибо",,,,,
4216283,5,"заявка не выполнена, грязи на дороге еще больше",,,,,
4216224,5,электрик молодец!,,,,,
4216172,5,спасибо технику дмитрию за помощь!,,,,,
4216167,5,спасибо,,,,,
4216123,5,спасибо за оперативность,,,,,
4216104,5,"выражаю огромную благодарность мастеру -электрику за проделанную работу. профессионал своего дела, щепетильно проверил все возможные варианты неполадок, нашел и устранил причину замыкания. еще раз большое спасибо!",,,,,
4216101,5,молодцы!👏,,,,,
4216092,5,"отрегулировали оперативно, вопрос решён. но очень дорого, когда регулировка равна половине стоимости регулятора давления воды.",,,,,
4216073,5,спасибо,,,,,
4216009,5,спасибо!,,,,,
4215866,5,спасибо большое,,,,,
4215839,5,спасибо за оперативность. сотрудник устранил проблему.,,,,,
4215769,5,"спасибо. значит с гулом в трубах, можно бороться. действительно стало тихо. если проблема возникнет опять будет много заявок.",,,,,
4215754,5,потрясающий сантехник! спасибо ☺️,,,,,
4215748,5,"отлично, спасибо.",,,,,
4215736,5,"все отлично, спасибо!",,,,,
4215731,5,спасибо оперативно починили 👍,,,,,
4215716,5,спасибо!,,,,,
4215665,5,"спасибо, все работало до вчерашнего дня",,,,,
4215603,5,"спасибо, вы прекрасны!",,,,,
4215573,5,cспасибо!,,,,,
4215565,5,спасибо инженеру быстро и оперативно работает. хоть кто-то в этой компании ответственный человек.,,,,,
4215449,5,в личном кабинете так  указан  не верный счетчик с неверными показаниями.,,,,,
4215446,5,выдайте александру премию!,,,,,
4215416,5,большое спасибо.. оперативно подкл  электричество !,,,,,
4215394,5,молодцы. спасибо!,,,,,
4215388,5,спасибо!,,,,,
4215381,5,спасибо,,,,,
4215380,5,спасибо!,,,,,
4215184,5,"может ли быть причиной срабатывания пожарной сигнализации курение в квартире? регулярно слышу запах сигарет, который проникает в квартиру по вентиляции",,,,,
4215167,5,"спасибо, игорь",,,,,
4215145,5,спасибо большое!,,,,,
4215126,5,"супер оперативно, спасибо)",,,,,
4215074,5,"все отлично, оперативно, спасибо.",,,,,
4215068,5,спасибо большое,,,,,
4215062,5,откликнулись быстро оперативно,,,,,
4215045,5,теперь всё в норме!))👍,,,,,
4215012,5,спасибо за оперативное реагирование,,,,,
4214989,5,спасибо,,,,,
4214970,5,спасибо,,,,,
4214866,5,"спасибо,что стараетесь исправить быстро)))но увы…",,,,,
4214790,5,"устранено, спасибо!",,,,,
4214752,5,"благодарю, что наконец то устранили проблему.",,,,,
4214749,5,пришли очень быстро!,,,,,
4214717,5,спасибо за оперативность!,,,,,
4214634,5,спасибо! ответ был предоставлен оперативно 🤝,,,,,
4214606,5,"работа выполнена быстро, проблема решена",,,,,
4214605,5,общий корридор на площадке 3 этажа не убран.есть камера видеонаблюдения,,,,,
4214518,5,спасибо за исправление,,,,,
4214480,5,"быстро оформили заявку, быстро пришли сантехники",,,,,
4214387,5,"огромное спасибо , мастеру за профессионализм",,,,,
4214336,5,быстро выполнили заявку,,,,,
4214313,5,спасибо,,,,,
4214193,5,"очень быстро, очень приятные люди.",,,,,
4214130,5,все отлично  👍,,,,,
4214096,5,отреагировали быстро и устранили неисправность,,,,,
4214081,5,"фасад очистили, а виновника искать не стали",,,,,
4213959,5,"очень благодарна, компетентному сотруднику и грамотному разъяснению моего вопроса!",,,,,
4213825,5,все исправили. спасибо,,,,,
4213810,5,"спасибо, все четко и быстро!!!",,,,,
4213768,5,отзывчивые девочки!решили проблему быстро!очень довольна!,,,,,
4213725,5,"огромное спасибо, за молниеносное решение проблемы.",,,,,
4213715,5,"пломбы сорваны, шкафы на распашку, в прошлый раз шланги украли",,,,,
4213696,5,"ольга, когда парковку достроят?",,,,,
4213677,5,спасибо!,,,,,
4213590,5,девочки просто молодцы!!!))),,,,,
4213558,5,очень оперативно. спасибо!,,,,,
4213476,5,"❤️❤️❤️ живу тут не долго но пока что вы лучшая ук, спасибо за быстрое регирование на проблемы, хорошего дня",,,,,
4213472,5,"ребята молодцы, спасибо огромное , все устранили 🙏",,,,,
4213443,5,"проблема повторяется очень часто. вопрос не решается, не устраняется причина остановки лифтов практически каждый день. ездить в лифте небезопасно",,,,,
4213418,5,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",,,,,
4213414,5,"выяснили причину , пришел отличный мастер , сделал все за 2 минуты 🫶",,,,,
4213295,5,много времени прошло с момента обращения,,,,,
4213268,5,спасибо,,,,,
4213243,5,отличный мастер на 10 с плюсом,,,,,
4213235,5,"супруга с ребенком к соседям зашли,так как света не было. спасибо",,,,,
4213173,5,спасибо. оперативно,,,,,
4213172,5,большое спасибо!,,,,,
4213156,5,все починили,,,,,
4213024,5,все ясно 👍,,,,,
4213020,5,все понятно,,,,,
4213012,5,"пришел очень хороший мужчина , все объяснил как нужно сделать .",,,,,
4213001,5,"перевели окна на зимний режим. дуть стало немного меньше, но не перестало. составили акт, сказали, что передадут застройщику",,,,,
4212816,5,да выполнена. благодарю за оперативность 👍,,,,,
4212739,5,"здравствуйте, была услышана специалистом, проблема решена в теч. 1-ой минуты, срасибо",,,,,
4212726,5,"очень профессиональный компетентный сотрудник! вежливый и грамотный, помог решить все вопросы по заявке!",,,,,
4212598,5,"в квартире никто не проживает, счётчик электроэнергии в квартире отключён, сам нахожусь в другом регионе, возможности разобраться с утречком электроэнергии нет! просьба подробнее помочь разобраться в решении проблемы!",,,,,
4212521,5,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",,,,,
4212517,5,со мной никто не связался и никто не снял показания,,,,,
4212439,5,спасибо,,,,,
4212421,5,все быстро исправили,,,,,
4212171,5,спасибо за оперативность,,,,,
4212044,5,никто не приходил,,,,,
4212028,5,спасибо большое специалистам.,,,,,
4212014,5,"отличный мастер, благодарю за выполненную работу!",,,,,
4211919,5,благодарю!,,,,,
4211865,5,"очень хороший мастер, знает свое дело",,,,,
4211847,5,"отлично, быстро",,,,,
4211827,5,"отличный мастер,приехал быстро👍🤝",,,,,
4211689,5,"все супер ,спасибо -))))",,,,,
4211682,5,огромное спасибо,,,,,
4211659,5,спасибо!,,,,,
4211650,5,быстро всё починили.спасибо.,,,,,
4211628,5,спасибо за оперативность!,,,,,
4211602,5,"благодарю за оперативное выполнение заявки. я приятно удивлён. с момента подачи заявки, до выхода мастера прошло менее 40 минут точка так держать спасибо",,,,,
4211521,5,"спасибо, все быстро и качественно",,,,,
4211396,5,"мастер пришел,установил доводчик,был доброжелателен. спасибо !!!",,,,,
4211341,5,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",,,,,
4211306,5,оперативное решение вопроса.,,,,,
4211280,5,"выполнил работу на совесть, надеюсь, проблем дальше не возникнет.",,,,,
4211265,5,спасибо большое!,,,,,
4211228,5,спасибо большое!,,,,,
4211152,5,мастер очень быстро пришел и включил электричество 👍🏻,,,,,
4210961,5,"все отлично, татьяне большое спасибо, оперативно помогла решить проблему",,,,,
4210956,5,проблема пока не решена. рано оценивать,,,,,
4210858,5,сергей самый адекватный сантехник нашего жк! спасибо!,,,,,
4210800,5,спасибо! очень быстро! :),,,,,
4210748,5,спасибо большое!,,,,,
4210713,5,благодарю за оперативность!,,,,,
4210702,5,спасибо!,,,,,
4210458,5,жду справку об отсутствии задолженности. показания счётчиков передала,,,,,
4210386,5,всё замечательно,,,,,
4210362,5,спасибо,,,,,
4210358,5,отлично и быстро,,,,,
4210314,5,быстро! качественно! спасибо!,,,,,
4210298,5,спасибо большое. все супер,,,,,
4210291,5,спасибо,,,,,
4210256,5,"валерия куликова
добрый день, павел артемович
лишние счётчики из приложения убрали. показания по фото внесли.
если данные неверных счётчиков снова отобразятся, просим вас создать новую заявку, направим в службу поддержки.
20:29
опять отображаются лишние счётчики!",,,,,
4210201,5,спасибо елена!,,,,,
4210181,5,"огромное спасибо антону за проделанную работу. все четко, аккуратно! выпишите сотруднику премию за ответственное отношение к работе!",,,,,
4210130,5,спасибо,,,,,
4210106,5,спасибо всё поняла.,,,,,
4210071,5,ок👍,,,,,
4210062,5,"не понимаю вас. не оплачивать коммунальные? при чем тут собственник? я мама, лплачиваю счета сына и свои. как возможно в этот личный кабинет подключить квартиру 97 садовая 85? это необходимо для оплаты счетов только.  фамилии разные у нас. каким образом получать счета?",,,,,
4209893,5,умница !!!,,,,,
4209886,5,спасибо большое ребятам сделали все хорошо посмотрим как будет в дальнейшем вести себя труба а так все отлично,,,,,
4209869,5,быстро и качественно спасибо большое,,,,,
4209867,5,"очень хороший сотрудник. помогла установить приложение ключ, объяснили как работает приложение, сделали три ключа. доброжелательное отношение, всё оперативно.",,,,,
4209841,5,"здравствуйте, забыли о править водоснобжение",,,,,
4209833,5,спасибо большое.  очень оперативно решили вопрос.,,,,,
4209775,5,вода течет горячая! спасибо!,,,,,
4209725,5,благодарю вас!!!! спасибо,,,,,
4209715,5,"спасибо , все работает. жаль, что медленно отрабатываются платные заявки 😔",,,,,
4209711,5,отлично,,,,,
4209694,5,отлично,,,,,
4209657,5,отлично.,,,,,
4209644,5,спасибо,,,,,
4209601,5,"мне нужна информация именно на эту сумму,то что задолженность нет знаю",,,,,
4209532,5,спасибо за оперативность😀,,,,,
4209446,5,"устранили, но некачественно. сказано было, что сама розетка мешается панелями, но ни о какой замене речи и не шло",,,,,
4209346,5,добрый день! спасибо! надеюсь конусы не так легко будет сдвинуть как сферы,,,,,
4209170,5,"только через заявки решается вопрос, батареи стали горячие.",,,,,
4209040,5,большое спасибо! оперативно решили проблему,,,,,
4209036,5,"шикарный сантехник. спасибо! через 10 мин после заявки пришел,сразу понял причину ,устранил свою зону ответственности-объяснил ,что мне надо сделать самой.",,,,,
4209001,5,спасибо,,,,,
4208969,5,"сантехники отреагировали быстро, на данный момент все устранили",,,,,
4208769,5,!!!,,,,,
4208759,5,"молодцы, быстро",,,,,
4208733,5,"выражаю огромную благодарность за оперативность, понимание и возможность решить этот вопрос дистанционным путём!",,,,,
4208729,5,"тамбурную дверь не правильно отрегулировали, дверь хлопает при закрывании.",,,,,
4208720,5,спасибо,,,,,
4208679,5,"какой гарантийный период у водопроводной системы, которая зашита внутри стен?",,,,,
4208649,5,спасибо за оперативность!),,,,,
4208580,5,протечка была. на фото видел места мокрые. в момент прихода сантехника уже не капало. найти место течи вроде говорят удалось найти на тех этаже.,,,,,
4208540,5,быстро и результативно. спасибо,,,,,
4208432,5,по существу. оперативно. молодцы,,,,,
4208370,5,большое спасибо! какие вы молодцы!,,,,,
4208330,5,огромное спасибо за помощь 🙏,,,,,
4208316,5,"больше спасибо! всё сделали быстро , оперативно.",,,,,
4208301,5,"батареи были холодные,в течение часа решили вопрос",,,,,
4208267,5,у меня вопрос был кто зарегистрирован в квартире? почему в квитанции на оплату жкх стоит кол-во зарегистрированных 1? если я там больше не прописана с 2020г,,,,,
4208199,5,спасибо менеджеру алине за помощь в решении заявки,,,,,
4208127,5,спасибо!,,,,,
4208090,5,спасибо!,,,,,
4208089,5,спасибо. оперативно,,,,,
4208077,5,спасибо,,,,,
4208073,5,"спасибо, все выполнено быстро",,,,,
4208056,5,спасибо,,,,,
4208001,5,все ок,,,,,
4207921,5,"отлично,спасибо!!!",,,,,
4207851,5,"отлично, молодцы!",,,,,
4207819,5,"мария доброе утро!  абсолютно ничего на этаже не отмыто, химией не работали это видно на фото, так же отсутствует запах. прошлый раз когда администратор действительно отмывала был запах химии и плитка была хоть и в небольших белых пятнах но без разводов. сейчас же такое ощущение что снова помыли полы грязной тряпкой и водой! прошу всетаки разобраться в сложившейся ситуации.",,,,,
4207809,5,все прошло хорошо. вежливый молодой человек всё сделал и все объяснил. спасибо.,,,,,
4207774,5,оперативно устранили дефект!,,,,,
4207600,5,спасибо за оперативность,,,,,
4207468,5,супер!,,,,,
4207439,5,"проблема не решена.! укажите эл. почту, я вам скину чек об оплате за декабрь.",,,,,
4207370,5,нет ответа,,,,,
4207285,5,"спасибо, очень оперативно",,,,,
4207231,5,спасибо,,,,,
4207229,5,"подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?",,,,,
4207205,5,"спасибо) интересно, а что с лифтами после этого?",,,,,
4207142,5,отличный представитель. все рассказал и подсказал👍🏼,,,,,
4207126,5,быстро,,,,,
