annotation_id,annotator,comment,created_at,id,lead_time,rating,taxonomy,updated_at,Вопрос решен,Качество выполненной работы,Компетентность работника в общение,Не удовлетворен,Скорость выполненной работы,Скорость ответа работника после запроса
,,,,,,,,,,,,,,
1284.0,1.0,быстро и оперативно. спасибо!,2025-05-10 17:23:23.104,4232114.0,2.28,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:23:23.104,,,,,,
,,,,,,,,,,,,,,
1285.0,1.0,спасибо данному сотруднику!!!!!,2025-05-10 17:23:28.208,4232099.0,4.381,5.0,"[{""taxonomy"":[[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 17:23:28.208,,,,,,
,,,,,,,,,,,,,,
1286.0,1.0,спасибо 🌹,2025-05-10 17:23:31.189,4232059.0,2.225,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:23:31.189,,,,,,
,,,,,,,,,,,,,,
1803.0,1.0,звонки не поступают при звонке,2025-05-10 18:15:54.473,4231772.0,16.555,5.0,"[{""taxonomy"":[[""Не понравилось качество""],[""Не понравился результат""],[""Не удовлетворен""]]}]",2025-05-10 18:15:54.473,,,,,,
,,,,,,,,,,,,,,
1287.0,1.0,спасибо!,2025-05-10 17:23:33.778,4231596.0,1.786,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:23:33.778,,,,,,
,,,,,,,,,,,,,,
1288.0,1.0,спасибо за быстроту,2025-05-10 17:23:36.753,4231359.0,2.165,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:23:36.753,,,,,,
,,,,,,,,,,,,,,
1729.0,1.0,специалист оперативно устранил поломку! очень доволен и благодарим за оперативность). специалисту выписать премию),2025-05-10 18:06:55.091,4231245.0,7.48,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 18:06:55.091,,,,,,
,,,,,,,,,,,,,,
1804.0,1.0,отличный мастер,2025-05-10 18:15:57.957,4231171.0,2.746,5.0,"[{""taxonomy"":[[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 18:15:57.957,,,,,,
,,,,,,,,,,,,,,
1289.0,1.0,"быстро отреагировали, достаточно быстро устранили течь. вечером сантехник ещё раз пришёл удостовериться, что все в порядке. спасибо",2025-05-10 17:23:45.796,4231128.0,8.371,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 17:23:45.796,,,,,,
,,,,,,,,,,,,,,
1290.0,1.0,"да, спасибо! дверь починили.",2025-05-10 17:23:52.704,4231026.0,6.322,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:23:52.704,,,,,,
,,,,,,,,,,,,,,
1291.0,1.0,спасибо,2025-05-10 17:23:55.243,4230857.0,1.965,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:23:55.243,,,,,,
,,,,,,,,,,,,,,
1730.0,1.0,оперативно!,2025-05-10 18:06:57.490,4230835.0,1.887,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 18:06:57.490,,,,,,
,,,,,,,,,,,,,,
1292.0,1.0,спасибо. счетчик заработал,2025-05-10 17:23:58.268,4230799.0,7.583,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:24:06.940,,,,,,
,,,,,,,,,,,,,,
1293.0,1.0,"отличная работа! быстро, качественно, аккуратно. спасибо большое)",2025-05-10 17:24:13.336,4230769.0,5.658,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""],[""Скорость выполненной работы""],[""Качество выполненной работы""]]}]",2025-05-10 17:24:13.336,,,,,,
,,,,,,,,,,,,,,
1294.0,1.0,"спасибо, быстро и оперативно!!!",2025-05-10 17:24:16.571,4230767.0,2.516,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:24:16.571,,,,,,
,,,,,,,,,,,,,,
1805.0,1.0,счёт на 500 р все ещё в личном кабинете,2025-05-10 18:16:04.478,4230424.0,5.843,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравился результат""]]}]",2025-05-10 18:16:04.478,,,,,,
,,,,,,,,,,,,,,
1295.0,1.0,спасибо за оперативность! все настроено,2025-05-10 17:24:19.770,4230360.0,2.247,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:24:19.770,,,,,,
,,,,,,,,,,,,,,
1296.0,1.0,спасибо,2025-05-10 17:24:22.454,4230300.0,1.807,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:24:22.454,,,,,,
,,,,,,,,,,,,,,
1806.0,1.0,вчера мне сказали несколько диспетчеров что заявки не было о протечке с моего жк,2025-05-10 18:16:12.700,4230075.0,7.596,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравился результат""],[""Не понравилось качество""]]}]",2025-05-10 18:16:12.700,,,,,,
,,,,,,,,,,,,,,
1731.0,1.0,всё оперативно исправили. молодцы.,2025-05-10 18:07:02.274,4229868.0,4.187,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:07:02.274,,,,,,
,,,,,,,,,,,,,,
1297.0,1.0,"прильи быстро, спасибо",2025-05-10 17:24:27.093,4229707.0,3.036,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:24:27.093,,,,,,
,,,,,,,,,,,,,,
1298.0,1.0,спасибо!,2025-05-10 17:24:30.144,4229581.0,1.884,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:24:30.144,,,,,,
,,,,,,,,,,,,,,
1299.0,1.0,спасибо большое ! оперативно помогли решить вопрос .,2025-05-10 17:24:34.647,4229497.0,3.92,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""],[""Компетентность работника в общение""]]}]",2025-05-10 17:24:34.647,,,,,,
,,,,,,,,,,,,,,
1732.0,1.0,оперативно решили вопрос.,2025-05-10 18:07:05.654,4229412.0,2.741,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 18:07:05.654,,,,,,
,,,,,,,,,,,,,,
1300.0,1.0,ок. спасибо,2025-05-10 17:24:37.915,4229330.0,2.662,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:24:37.915,,,,,,
,,,,,,,,,,,,,,
1301.0,1.0,спасибо),2025-05-10 17:24:41.191,4229267.0,2.42,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:24:41.191,,,,,,
,,,,,,,,,,,,,,
1807.0,1.0,хороший мужчина консультировал,2025-05-10 18:16:16.304,4229242.0,2.93,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:16:16.304,,,,,,
,,,,,,,,,,,,,,
1808.0,1.0,очень удобно,2025-05-10 18:16:21.699,4229169.0,4.483,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:16:21.699,,,,,,
,,,,,,,,,,,,,,
1302.0,1.0,спасибо большое 😊. с уважением евгений!),2025-05-10 17:24:46.209,4229078.0,4.412,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 17:24:46.209,,,,,,
,,,,,,,,,,,,,,
1303.0,1.0,сантехники приехали оперативно и устранили протечку в смесителе.  спасибо!,2025-05-10 17:24:52.226,4228897.0,5.436,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:24:52.226,,,,,,
,,,,,,,,,,,,,,
1304.0,1.0,спасибо,2025-05-10 17:24:56.032,4228835.0,2.23,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:24:56.032,,,,,,
,,,,,,,,,,,,,,
1305.0,1.0,спасибо вам,2025-05-10 17:24:58.475,4228815.0,1.591,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:24:58.475,,,,,,
,,,,,,,,,,,,,,
1809.0,1.0,"специалист отличный, вежливый и быстро сделал, я очень довольна.",2025-05-10 18:18:22.088,4228768.0,119.815,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Компетентность работника в общение""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:18:22.088,,,,,,
,,,,,,,,,,,,,,
1306.0,1.0,"оперативно, спасибо!",2025-05-10 17:25:01.712,4228673.0,2.582,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:25:01.712,,,,,,
,,,,,,,,,,,,,,
1307.0,1.0,спасибо!,2025-05-10 17:25:05.494,4228577.0,2.04,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:25:05.494,,,,,,
,,,,,,,,,,,,,,
1308.0,1.0,все работает как надо! спасибо!,2025-05-10 17:25:09.121,4228524.0,2.816,5.0,"[{""taxonomy"":[[""Качество выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:25:09.121,,,,,,
,,,,,,,,,,,,,,
1309.0,1.0,"быстро решили проблему , электрики пришли почти сразу после заявки , спасибо, большое",2025-05-10 17:25:27.623,4228491.0,17.86,5.0,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]",2025-05-10 17:25:27.623,,,,,,
,,,,,,,,,,,,,,
1310.0,1.0,здравствуйте! спасибо огромное специалистам за быстрый ответ и решение нашей проблемы!,2025-05-10 17:25:37.579,4228481.0,8.79,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Скорость ответа работника после запроса""],[""Качество выполненной работы""]]}]",2025-05-10 17:25:37.579,,,,,,
,,,,,,,,,,,,,,
1311.0,1.0,"спасибо мастеру, все быстро сделал",2025-05-10 17:25:42.203,4228457.0,4.019,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 17:25:42.203,,,,,,
,,,,,,,,,,,,,,
1733.0,1.0,оперативно и быстро! супер всегда бы так,2025-05-10 18:07:10.278,4228411.0,4.125,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]",2025-05-10 18:07:10.278,,,,,,
,,,,,,,,,,,,,,
1312.0,1.0,спасибо,2025-05-10 17:25:44.623,4228322.0,1.849,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:25:44.623,,,,,,
,,,,,,,,,,,,,,
1313.0,1.0,молодцы спасибо,2025-05-10 17:25:48.951,4228315.0,3.41,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 17:25:48.951,,,,,,
,,,,,,,,,,,,,,
1314.0,1.0,устное разрешение на установку кодового замка получено.после установки сообщим код в управляющую компанию.спасибо,2025-05-10 17:25:55.882,4228313.0,6.354,5.0,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""]]}]",2025-05-10 17:25:55.882,,,,,,
,,,,,,,,,,,,,,
1810.0,1.0,детализация предоставлена с 06.2024 была закащана с 01.2024. просьба выдать на все месяцы 2024 года,2025-05-10 18:19:49.896,4228280.0,77.665,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-10 18:19:49.896,,,,,,
,,,,,,,,,,,,,,
1315.0,1.0,спасибо за оперативность),2025-05-10 17:25:59.756,4228161.0,3.253,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:25:59.756,,,,,,
,,,,,,,,,,,,,,
1316.0,1.0,спасибо за оперативность!,2025-05-10 17:26:03.163,4228059.0,2.812,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:26:03.163,,,,,,
,,,,,,,,,,,,,,
1811.0,1.0,слишком часто ломаются лифты!,2025-05-10 18:19:57.640,4227944.0,6.907,5.0,"[{""taxonomy"":[[""Не понравилось качество""],[""Не удовлетворен""]]}]",2025-05-10 18:19:57.640,,,,,,
,,,,,,,,,,,,,,
1812.0,1.0,слишком часто ломаются лифты,2025-05-10 18:20:01.360,4227942.0,2.931,5.0,"[{""taxonomy"":[[""Не понравилось качество""],[""Не удовлетворен""]]}]",2025-05-10 18:20:01.360,,,,,,
,,,,,,,,,,,,,,
1813.0,1.0,все замечательно,2025-05-10 18:20:15.133,4227915.0,3.166,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:20:15.133,,,,,,
,,,,,,,,,,,,,,
1317.0,1.0,спасибо большое за помощь в решении вопроса.,2025-05-10 17:26:07.050,4227850.0,2.786,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Компетентность работника в общение""]]}]",2025-05-10 17:26:07.050,,,,,,
,,,,,,,,,,,,,,
1318.0,1.0,"на этот раз быстро отключили, спасибо!",2025-05-10 17:26:14.786,4227759.0,7.19,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:26:14.786,,,,,,
,,,,,,,,,,,,,,
1319.0,1.0,спасибо за оперативный ответ,2025-05-10 17:26:17.585,4227749.0,2.168,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:26:17.585,,,,,,
,,,,,,,,,,,,,,
1320.0,1.0,"оценка за оперативность — отлично, за уборку — хорошо. спасибо!",2025-05-10 17:26:22.087,4227554.0,3.944,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:26:22.087,,,,,,
,,,,,,,,,,,,,,
1814.0,1.0,👍👍👍👍👍👍👍👍👍👍👍👍,2025-05-10 18:20:18.093,4227515.0,2.122,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:20:18.093,,,,,,
,,,,,,,,,,,,,,
1734.0,1.0,благодарю за оперативность.,2025-05-10 18:07:13.167,4227511.0,2.042,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 18:07:13.167,,,,,,
,,,,,,,,,,,,,,
1321.0,1.0,спасибо!,2025-05-10 17:26:44.697,4227504.0,21.879,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:26:44.697,,,,,,
,,,,,,,,,,,,,,
1815.0,1.0,"приходила в ук мне сказали за деньги купить себе новый ключ, на каком основании? выдали не рабочие и теперь платя 2500 за домофон я ещё и ключи должна покупать, соседям дали бесплатно",2025-05-10 18:28:57.921,4227480.0,517.335,5.0,"[{""taxonomy"":[[""Не удовлетворен""],[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-10 18:28:57.921,,,,,,
,,,,,,,,,,,,,,
1322.0,1.0,спасибо большое!!!!,2025-05-10 17:26:48.404,4227323.0,2.807,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:26:48.404,,,,,,
,,,,,,,,,,,,,,
1323.0,1.0,оперативно!спасибо!,2025-05-10 17:26:51.500,4227268.0,2.06,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:26:51.500,,,,,,
,,,,,,,,,,,,,,
1324.0,1.0,огромное спасибо! вопрос был решен быстро! специалист профессионал в своем деле!,2025-05-10 17:26:58.670,4227035.0,6.243,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Компетентность работника в общение""],[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 17:26:58.670,,,,,,
,,,,,,,,,,,,,,
1816.0,1.0,починили,2025-05-10 18:29:04.671,4226978.0,3.032,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:29:04.672,,,,,,
,,,,,,,,,,,,,,
1325.0,1.0,"спасибо, что быстро отреагировали. проблема решена.",2025-05-10 17:27:04.296,4226802.0,5.046,5.0,"[{""taxonomy"":[[""Скорость ответа работника после запроса""],[""Вопрос решен""]]}]",2025-05-10 17:27:04.296,,,,,,
,,,,,,,,,,,,,,
1326.0,1.0,"спасибо, оперативно",2025-05-10 17:27:07.986,4226795.0,2.988,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:27:07.986,,,,,,
,,,,,,,,,,,,,,
1327.0,1.0,"спасибо большое_x000D__x000D_
оперативно",2025-05-10 17:27:11.148,4226768.0,2.049,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:27:11.148,,,,,,
,,,,,,,,,,,,,,
1328.0,1.0,"приятно удивлена. вопрос решился менее чем за сутки! спасибо, так красиво теперь и ничего не отравляет воздух и не портит вид!!",2025-05-10 17:27:22.503,4226734.0,10.693,5.0,"[{""taxonomy"":[[""Качество работы сотрудника""],[""Качество выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:27:22.503,,,,,,
,,,,,,,,,,,,,,
1329.0,1.0,все прекрасно спасибо,2025-05-10 17:27:25.365,4226718.0,1.829,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:27:25.365,,,,,,
,,,,,,,,,,,,,,
1330.0,1.0,спасибо,2025-05-10 17:27:27.687,4226715.0,1.676,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:27:27.688,,,,,,
,,,,,,,,,,,,,,
1331.0,1.0,"спасибо, всё быстро устранено",2025-05-10 17:27:32.038,4226706.0,3.464,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:27:32.039,,,,,,
,,,,,,,,,,,,,,
1817.0,1.0,"здорово что подсказали, не за что бы сам не догадался.",2025-05-10 18:29:18.990,4226692.0,13.358,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Компетентность работника в общение""]]}]",2025-05-10 18:29:18.990,,,,,,
,,,,,,,,,,,,,,
1332.0,1.0,спасибо!,2025-05-10 17:27:35.019,4226689.0,2.277,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:27:35.019,,,,,,
,,,,,,,,,,,,,,
1333.0,1.0,спасибо за оперативность.,2025-05-10 17:27:38.165,4226672.0,2.223,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:27:38.166,,,,,,
,,,,,,,,,,,,,,
1334.0,1.0,спасибо куприянову и.и.!!!,2025-05-10 17:27:43.681,4226652.0,4.588,5.0,"[{""taxonomy"":[[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 17:27:43.681,,,,,,
,,,,,,,,,,,,,,
1335.0,1.0,большое спасибо!!,2025-05-10 17:27:45.928,4226642.0,1.632,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:27:45.928,,,,,,
,,,,,,,,,,,,,,
1336.0,1.0,спасибо большое что есть специалисты в ук которым небезразлично!! спасибо куприянову и.и.,2025-05-10 17:27:51.501,4226636.0,4.706,5.0,"[{""taxonomy"":[[""Качество работы сотрудника""],[""Вопрос решен""]]}]",2025-05-10 17:27:51.501,,,,,,
,,,,,,,,,,,,,,
1818.0,1.0,👍👍👍,2025-05-10 18:29:22.191,4226500.0,2.514,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:29:22.191,,,,,,
,,,,,,,,,,,,,,
1819.0,1.0,сами устранили,2025-05-10 18:29:24.747,4226465.0,1.933,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:29:24.747,,,,,,
,,,,,,,,,,,,,,
1337.0,1.0,быстро исправили причину шума щитка. спасибо за оперативность,2025-05-10 17:28:01.326,4226443.0,9.216,5.0,"[{""taxonomy"":[[""Качество работы сотрудника""],[""Вопрос решен""],[""Скорость выполненной работы""],[""Качество выполненной работы""]]}]",2025-05-10 17:28:01.326,,,,,,
,,,,,,,,,,,,,,
1338.0,1.0,"спасибо большое за разъяснения,теперь все ясно и понятно.",2025-05-10 17:28:05.426,4226268.0,3.526,5.0,"[{""taxonomy"":[[""Компетентность работника в общение""],[""Вопрос решен""]]}]",2025-05-10 17:28:05.426,,,,,,
,,,,,,,,,,,,,,
1339.0,1.0,спасибо,2025-05-10 17:28:08.661,4226194.0,2.619,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:28:08.661,,,,,,
,,,,,,,,,,,,,,
1340.0,1.0,оперативно отреагировали быстро сделали спасибо,2025-05-10 17:28:17.480,4226175.0,7.87,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Скорость ответа работника после запроса""]]}]",2025-05-10 17:28:17.480,,,,,,
,,,,,,,,,,,,,,
1341.0,1.0,"спасибо,скажите пожалуйста,на андроид откуда можно скачать данное приложение? не получается,пишет,что не поддерживается",2025-05-10 17:28:28.843,4226089.0,10.104,5.0,"[{""taxonomy"":[[""Не понравился результат""]]}]",2025-05-10 17:28:28.843,,,,,,
,,,,,,,,,,,,,,
1788.0,1.0,молодцы,2025-05-10 18:14:06.401,4226052.0,3.631,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:14:06.401,,,,,,
,,,,,,,,,,,,,,
1342.0,1.0,спасибо за скорость работы 👍,2025-05-10 17:28:31.893,4225989.0,2.41,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:28:31.893,,,,,,
,,,,,,,,,,,,,,
1343.0,1.0,спасибо большое!,2025-05-10 17:28:34.153,4225869.0,1.657,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:28:34.153,,,,,,
,,,,,,,,,,,,,,
1820.0,1.0,"стулья привезли, а зеркало нет.",2025-05-10 18:29:29.663,4225811.0,4.069,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравился результат""]]}]",2025-05-10 18:29:29.663,,,,,,
,,,,,,,,,,,,,,
1821.0,1.0,сантехник пришёл всё сделал,2025-05-10 18:29:58.184,4225753.0,27.42,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:29:58.184,,,,,,
,,,,,,,,,,,,,,
1344.0,1.0,спасибо! александр все оперативно выполнил. очень внимательно и уважительно исполнил заказ.,2025-05-10 17:28:43.779,4225724.0,8.547,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""],[""Качество выполненной работы""]]}]",2025-05-10 17:28:43.779,,,,,,
,,,,,,,,,,,,,,
1822.0,1.0,отлично!,2025-05-10 18:30:01.965,4225701.0,2.367,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:30:01.965,,,,,,
,,,,,,,,,,,,,,
1345.0,1.0,спасибо большое,2025-05-10 17:28:47.499,4225682.0,2.432,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:28:47.499,,,,,,
,,,,,,,,,,,,,,
1823.0,1.0,супер!,2025-05-10 18:30:04.482,4225669.0,1.688,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:30:04.482,,,,,,
,,,,,,,,,,,,,,
1346.0,1.0,спасибо ❤️,2025-05-10 17:28:50.460,4225658.0,2.161,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:28:50.460,,,,,,
,,,,,,,,,,,,,,
1347.0,1.0,"спасибо, жду перерасчет .",2025-05-10 17:28:53.612,4225635.0,2.391,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:28:53.612,,,,,,
,,,,,,,,,,,,,,
1348.0,1.0,"очень оперативно решили вопрос, спасибо!",2025-05-10 17:28:57.876,4225626.0,3.7,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:28:57.876,,,,,,
,,,,,,,,,,,,,,
1735.0,1.0,оперативно ),2025-05-10 18:07:16.455,4225624.0,2.3,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 18:07:16.455,,,,,,
,,,,,,,,,,,,,,
1824.0,1.0,красавчеги!,2025-05-10 18:30:06.689,4225575.0,1.585,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:30:06.689,,,,,,
,,,,,,,,,,,,,,
1349.0,1.0,спасибо,2025-05-10 17:29:00.067,4225568.0,1.641,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:29:00.067,,,,,,
,,,,,,,,,,,,,,
1350.0,1.0,спасибо! все устранено!,2025-05-10 17:29:03.194,4225435.0,2.353,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество выполненной работы""]]}]",2025-05-10 17:29:03.194,,,,,,
,,,,,,,,,,,,,,
1351.0,1.0,"отлично, спасибо!",2025-05-10 17:29:05.491,4225323.0,1.681,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:29:05.491,,,,,,
,,,,,,,,,,,,,,
1736.0,1.0,пришли очень оперативно !,2025-05-10 18:07:19.243,4225170.0,2.147,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 18:07:19.243,,,,,,
,,,,,,,,,,,,,,
1825.0,1.0,мы сами устранили,2025-05-10 18:30:10.829,4225103.0,3.571,5.0,"[{""taxonomy"":[[""Не удовлетворен""]]}]",2025-05-10 18:30:10.829,,,,,,
,,,,,,,,,,,,,,
1826.0,1.0,отличный аккуратный специалист.,2025-05-10 18:30:16.138,4225040.0,4.611,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:30:16.138,,,,,,
,,,,,,,,,,,,,,
1352.0,1.0,"всё было сделано быстро и качественно, огромное спасибо мастеру",2025-05-10 17:29:10.433,4225032.0,4.327,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Качество выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:29:10.434,,,,,,
,,,,,,,,,,,,,,
1827.0,1.0,супер мастер,2025-05-10 18:30:19.773,4224936.0,2.628,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Качество работы сотрудника""]]}]",2025-05-10 18:30:19.773,,,,,,
,,,,,,,,,,,,,,
1828.0,1.0,мерси!,2025-05-10 18:30:22.363,4224874.0,1.672,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 18:30:22.363,,,,,,
,,,,,,,,,,,,,,
1353.0,1.0,оперативно! спасибо!,2025-05-10 17:29:13.589,4224777.0,2.583,5.0,"[{""taxonomy"":[[""Скорость выполненной работы""],[""Вопрос решен""]]}]",2025-05-10 17:29:13.589,,,,,,
,,,,,,,,,,,,,,
1354.0,1.0,спасибо большое за решение вопроса.,2025-05-10 17:29:16.750,4224703.0,2.061,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:29:16.750,,,,,,
,,,,,,,,,,,,,,
1355.0,1.0,"спасибо, всё исправили",2025-05-10 17:29:19.081,4224664.0,1.72,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:29:19.081,,,,,,
,,,,,,,,,,,,,,
1356.0,1.0,спасибо! все поняла,2025-05-10 17:29:21.989,4224554.0,2.13,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-10 17:29:21.989,,,,,,
